08023;ARTAISE LE VIVIER                     ;08390;ARTAISE LE VIVIER                     
08024;ASFELD                                ;08190;ASFELD                                
08025;ATTIGNY                               ;08130;ATTIGNY                               
08026;AUBIGNY LES POTHEES                   ;08150;AUBIGNY LES POTHEES                   
08027;AUBONCOURT VAUZELLES                  ;08270;AUBONCOURT VAUZELLES                  
08028;AUBRIVES                              ;08320;AUBRIVES                              
08029;AUFLANCE                              ;08370;AUFLANCE                              
08030;AUGE                                  ;08380;AUGE                                  
08031;AURE                                  ;08400;AURE                                  
08032;AUSSONCE                              ;08310;AUSSONCE                              
08033;AUTHE                                 ;08240;AUTHE                                 
08034;AUTRECOURT ET POURRON                 ;08210;AUTRECOURT ET POURRON                 
08035;AUTRUCHE                              ;08240;AUTRUCHE                              
08036;AUTRY                                 ;08250;AUTRY                                 
08037;AUVILLERS LES FORGES                  ;08260;AUVILLERS LES FORGES                  
08038;AVANCON                               ;08300;AVANCON                               
08039;AVAUX                                 ;08190;AVAUX                                 
08040;LES AYVELLES                          ;08000;LES AYVELLES                          
08041;BAALONS                               ;08430;BAALONS                               
08042;BALAIVES ET BUTZ                      ;08160;BALAIVES ET BUTZ                      
08043;BALAN                                 ;08200;BALAN                                 
08044;BALHAM                                ;08190;BALHAM                                
08045;BALLAY                                ;08400;BALLAY                                
08046;BANOGNE RECOUVRANCE                   ;08220;BANOGNE RECOUVRANCE                   
08047;BARBAISE                              ;08430;BARBAISE                              
08048;BARBY                                 ;08300;BARBY                                 
08049;BAR LES BUZANCY                       ;08240;BAR LES BUZANCY                       
08052;BAYONVILLE                            ;08240;BAYONVILLE                            
08053;BAZEILLES                             ;08140;BAZEILLES                             
08055;BEAUMONT EN ARGONNE                   ;08210;BEAUMONT EN ARGONNE                   
08056;BEFFU ET LE MORTHOMME                 ;08250;BEFFU ET LE MORTHOMME                 
08057;BELLEVILLE ET CHATILLON SUR BAR       ;08240;BELLEVILLE ET CHATILLON SUR BAR       
08058;BELVAL                                ;08090;BELVAL                                
08059;BELVAL BOIS DES DAMES                 ;08240;BELVAL BOIS DES DAMES                 
08060;BERGNICOURT                           ;08300;BERGNICOURT                           
08061;LA BERLIERE                           ;08240;LA BERLIERE                           
08062;BERTONCOURT                           ;08300;BERTONCOURT                           
08063;LA BESACE                             ;08450;LA BESACE                             
08064;BIERMES                               ;08300;BIERMES                               
08065;BIEVRES                               ;08370;BIEVRES                               
08066;BIGNICOURT                            ;08310;BIGNICOURT                            
08067;BLAGNY                                ;08110;BLAGNY                                
08069;BLANCHEFOSSE ET BAY                   ;08290;BLANCHEFOSSE ET BAY                   
